448202	10025.516480326653	1.0
448203	10029.943661153316	1.0
448204	10033.082057118416	1.0
448205	10028.02028876543	1.0
448206	10027.097592949867	1.0
448207	10027.62336319685	1.0
448208	10031.654492020607	1.0
448209	10031.779442369938	1.0
448210	10029.427420377731	1.0
448211	10031.96792781353	1.0
448212	10028.130477130413	1.0
448213	10032.263924777508	1.0
448214	10029.629301071167	1.0
448215	10029.617011845112	1.0
448216	10026.735955119133	1.0
448217	10034.561628699303	1.0
448218	10029.81929385662	1.0
448219	10030.984199881554	1.0
448220	10031.817693710327	1.0
448221	10029.386344075203	1.0
448222	10031.42055362463	1.0
448223	4008.8646335601807	1.0
448223	4011.45037651062	1.0
448223	2004.4895104765892	1.0
448224	10030.313243210316	1.0
448225	10033.038347184658	1.0
448226	10030.874015569687	1.0
448227	10027.676974892616	1.0
448228	10031.41399037838	1.0
448229	10030.49322450161	1.0
448230	10026.00506490469	1.0
448231	10031.08652406931	1.0
448232	10061.095875740051	1.0
448233	10059.680524289608	1.0
448234	10054.561722457409	1.0
448235	10065.782765805721	1.0
448236	6023.233466506004	1.0
448237	10040.06185221672	1.0
448238	10040.17048329115	1.0
448239	10041.413530766964	1.0
448240	10029.21683895588	1.0
448241	10033.922286570072	1.0
448242	10024.462009608746	1.0
448243	10031.454334020615	1.0
448244	10030.775136709213	1.0
448245	10028.664807319641	1.0
448246	10027.874074935913	1.0
448247	10027.000936210155	1.0
